PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|SF_TYPE|STYLE|LOT_SIZE|ACRE|SQUARE_FEET|GARAGE_SPACES|GARAGE_PARKING|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|COUNTY|STATE|YEAR_BUILT|ASSESSMENTS|TAXES|TAX_YEAR|PARKING_FEATURE|NO_BATHS|YEAR_BUILT_DESCRP|CONSTRUCTION|ROOF_MATERIAL|COLOR|EXTERIOR_FEATURES|INTERIOR_FEATURES|FLOORING|LOT_DESCRIPTION|BASEMENT_FEATURE|ROAD_TYPE|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|HOME_OWN_ASSOCIATION|FEE_INTERVAL|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"SF"|73289434|"CN252014"|"M95357"|"ACT"|425000|"48"|"Converse Street"||852||"01106"|"N"|"Welcome to your dream home—a timeless colonial gem brimming with historic charm and exquisite craftsmanship. This beautiful residence boasts elegant wood details that highlight its classic character, creating a warm and inviting atmosphere throughout. Spacious rooms offer endless possibilities for both comfortable family living and entertaining guests. Recent upgrades include a brand-new roof with transferable warranty, and a new water heater, ensuring peace of mind and longevity for years to come. Inside, the freshly painted rooms showcase a palette of neutral colors, creating a bright, airy atmosphere that complements any style of décor. Nestled in a picturesque town, this home is perfectly positioned for those who value community and convenience. Enjoy the serene ambiance of a well-established area while being close to schools, parks, and local amenities. Come and experience the charm and elegance of this extraordinary property—your new chapter awaits!"|37|9/12/2024 2:36:00 PM|0|"N"||"A"|"A"|7635|0.18|2411|2|"B"|"Y"|8|4|1|1|"N"|"1"|"24X16"|"C,28,K,2,41"|"1"|"13X10"|"K,2,63"|"1"|"11X19"|"G,1,N,2,54,64"|"1"|"15X13"|"G,L,N,O,2,47,64"|"2"|"14X12"|"G,V,K,64"|"2"|"14X10"|"G,V,K,64"|"2"|"13X12"|"G,V,K,64"|"2"|"9X10"|"G,V,K,64"||||"1"|"5X4"|"B"|"2"|"8X7"|"A,24,62"||||"1"|"8X7"|"2"|"SUN"|"2"|"9X7"|"K"|||||||||||||||||||||"Hampden"|"MA"|1919|409600|8471|"2024"|"A,N"|"1f;1h"|"B"|"A"|"A"||"A,C,M"|"D,H"|"C,D,I,M"|"C,S"|"A"|"A,C,E"||"B,N"||"H"||"A"|"A"|"A,C,I,K,L"|"N"||"N"|||"N"||"N"||8|"N"|2411||
"SF"|73194552|"M8001568"|"AN6668"|"ACT"|2500000|"440"|"Prospect"||853||"01028"|"N"|"A retreat-like oasis featuring seclusion and serenity. A classic Georgian colonial style home, evoking elegance and refinement with two major renovations elevating this home with every modern amenity. The grandeur extends indoors with meticulous craftsmanship on display throughout. The foyer, adorned with intricate moldings and regal staircase, welcomes you into a home that exudes sophistication. The kitchen has top of the line SS appliances: Wolf, Subzero, Uline, Bosch and custom finishes. More highlights: 6 working fireplaces, His and Her home offices, heated gunite saltwater pool, spa & fire pit, 2nd fl laundry, 3 bedrooms en suite, custom closet system in each of the 7 bedrooms, wine room, workroom and 2- two bay garages. Bucolic 6.7 acre estate is a true sanctuary yet close to all NE has to offer within driving distances to 2 major cities; w/an international airport close by."|42|6/3/2024 11:00:00 AM|0|"N"||"A"|"A"|293519|6.74|6046|5|"A,B,E,G"|"Y"|13|7|4|1|"Y"|"1"||"C,K,X,2,47,55,67,74"|"1"||"C,K,4,2,30,55,64,67"|"1"||"C,29,K,X,2,27,41,42,64,67"|"1"||"W,K,O,T,U,2,5,8,26,41,47,48,49,51,59,60,64,67"|"2"||"A,14,C,W,K,L,4,36,37,42,47,48"|"2"||"13,W,K,64"|"2"||"13,W,K,64"|"2"||"12,W"|"2"||"W,K"|"1"||"B,2"|"2"||"14,24,H,W,L,36,48,80"|"2"||"13,22"|"2"||"56,57"|"OFC"|"1"||"C,W,K,2,8,27,42,48"|"OFC"|"2"||"K,4"|"BED"|"2"||"V,K"|"3QB"|"2"||"13,22,L"|"WIN"|"B"||"W"|"WRK"|"B"||"W"|"Hampden"|"MA"|1917|976800|18755|"2023"|"N"|"4f;1h"|"A"|"A"|"A"|"white"|"B,F,11,M,O,S,T,U,W,1,14,16"|"C,D,F,H,J,N,Q"|"C,J,M"|"B,C,N,P,W"|"A,F,J,M,Q"|"A,C,E"|2|"B,D,N"||"H"|"C,W"|"E"|"A"|"B,C,D,F,I,K,L,M,Q,V,Y,Z,1"|"N"|||||"N"|"May not include the 3 season porch"|||12|"N"|6046||
"SF"|73207443|"TM332092"|"AC1909"|"ACT"|998000|"97"|"Lee St"||853||"01028"|"N"|"Once in a lifetime opportunity!! This beautiful, expansive extra special home is what dreams are made of. Where to start? Outdoors you can enjoy a huge fenced in yard  that features a large patio with a stone fireplace bar even a doll house with loads of privacy. The patio connects to a wall of French doors that lead into the INDOOR pool area w/hot tub. You read that right...indoor heated in ground pool surrounded by a large patio & beautiful bathroom. Walking in from the front of the house, you are greeted with a large open floor plan featuring a living room with vaulted ceilings and fireplace, dining area, extra sitting area & huge kitchen featuring a large island with two built in ranges, massive hood, wall ovens and tons of cabinets.  The kitchen looks out over the indoor pool and has more French doors that open out to it. This house also has an in-law apartment, music room, finished basement and well, too much to list. Just make your appointment and come see it for yourself."|42|3/1/2024 10:42:00 AM|0|"N"||"A"|"A"|97935|2.25|9364|3|"A,E"|"Y"|16|9|5|1|"Y"|||"C,G,72,L,44,47,64"|||"K"|||"M,X"|||"L,O,U,5,44,47,51"|||"A,I,L,2,37,47"|||"A,I,V,M"||||||||||||"A"|||"A"|||"A"|||||||"A,L"||||"D,1"|||||||||||||||||"Hampden"|"MA"|1986|1113100|20637|"2024"|"A,N"|"5f;1h"|"A"|"A"|"A"|"White"|"D,E,V,W"|"A,D,E,N,O"|"C,E,M"|"C,P,S"|"A,D,E,M"|"A,C,E"||"B,N"||"A"|"D"|"A"|"A"|"B,C,H,Y"|"N"|||||"N"|"3328 of the living area is the indoor pool and bathroom"|||13|"N"|9364|2000|
"SF"|73235777|"BB802801"|"AN3504"|"ACT"|1689700|"14"|"High Meadow Cir"||853||"01028"|"N"|"Exquisite details & millwork in this Williamsburg Styled 13+ Rm All Brick Colonial. Listed for half of its replacement cost tells you this is a must-see home. This magnificent home has been a pleasure to live in and it shows.  Sensational 2-story entrance hall with curved staircase opens sight lines front to back. The winter mountain views are breathtaking.  Two 1st Floor offices, Family Rm w/every extra money could buy, custom gourmet kitchen boasting stainless appliances, wood cabinetry, MudRm & dining area overlooking the private grounds. Newer 3rd floor home theater & full entertainment facility and custom bar in finished lower level with media & entertainment space as well as home gym & full high end bath. Spacious master -walk-in closet/dressing room/custom Elfa shelving & glamour bath.  4 more generous bedrooms, 2nd Floor laundry room &2 more full baths complete the 2nd story. Private and level grounds with bluestone patio custom stonework heated pool with pool house and bath"|41|7/5/2024 5:16:00 PM|0|"N"|"Prospect Hills"|"A"|"A"|66136|1.52|8771|3|"A,E"|"Y"|13|5|4|2|"Y"|"1"|"18X14"|"K,3,4,X"|"B"|"17X17"|"W,K,X,2,30,47,55,67"|"1"|"18X16"|"C,E,F,W,K,X,42"|"1"|"25X14"|"E,F,W,L,4,O,T,U,33,5,8,25,26,42,48,51,74"|"2"|"20X14"|"G,29,I,W,K,67,77"|"2"|"15X14"||"2"|"20X17"||"2"|"17X12"||"2"|"15X11"||"2"|||"2"|||"2"|||"2"|"8X14"|"L,4,26,39,57,78"|"BTH"|"1"|||"BTH"|"1"|||"BTH"|"B"|||"EXC"|"B"|||"HMO"|"1"||"C,K,26,48"|"HMO"|"1"||"K,4,X,26,42,48"|"Hampden"|"MA"|1990|888200|16467|"2024"|"A,N"|"4f;2h"|"A"|"A,B"|"A"|"All Brick"|"D,H,11,S,T,U,21,24"|"A,C,D,E,F,G,H,N,Q,R"|"A,C,J,M"|"C,N,W"|"A,D,F,G,H,M"|"A,C,E,G"|4|"A,B,N"|4|"A"|"B"|"A,E"|"A"|"A,B,C,D,F,H,I,J,K,L,R,S,T,W,Y"|"N"||"N"||"N"|"Y"|"6271 sq feet is the first,second and third floor theater room-lower level adds 2500 sq ft more."|"N"||15|"N"|6271|2500|
"SF"|73243173|"M8000736"|"AC1693"|"ACT"|675000|"45"|"Windsor Ln"||853||"01028"|"N"|"Situated on a cul-de-sac with a view of the city, this stunning colonial is located in the desirable Great Woods neighborhood - 3153 s.f. on 1.24 acres. 1FL boasts a two-story foyer, 9' ceilings, gorgeous eat-in kitchen with granite counters, large island & SS appliances. Family room with gas fireplace, living room, and dining room all have hardwood floors. Mud room w/ custom bench, walk-in pantry, half bath & laundry room complete the space. 2FL offers four BRs & two full baths - huge primary bedroom w/ sitting area, walk-in closet, and a full bath w/ double vanity sink, tiled glass shower, and a soaking tub. The primary BR and second floor hallway had new hardwood floors installed in 2019 to match the first floor. Relax outdoors on the patio or soak & swim in the covered heated lap pool & hot tub. Large side yard. Add'l features include 3-car garage w/12' ceilings, 2 zone heat/AC, professional landscaping, sprinkler system, fully-insulated basement ready to finish, plus so much more!"|42|5/28/2024 1:48:00 PM|0|"N"|"Great Woods"|"A"|"A"|53939|1.24|3153|3|"A,E"|"Y"|8|4|2|1|"Y"|"1"||"C,W,K,44"|"1"||"K"|||"K,44"|"1"||"K,U,5,41,44,47,51,59"|"2"||"I,K"|"2"||"V,M"|"2"||"V,M"|"2"||"V,M"||||"1"||"B,L"|"2"||"A,24,L"|"2"||"A,19,23,H,6"|"1"||"L"|"MUD"|"1"||"I,L,T,41"|||||||||||||||||||||"Hampden"|"MA"|2013|635300|11778|"2024"|"A,N"|"2f;1h"|"A"|"A"|"A"|"Grey"|"D,M,O,S,T,V,21"|"C,D"|"A,C,E"|"B,C"|"A,I,M"|"A,C,E,G"|2|"B,N"|2|"A"|"D"|"A"|"A"|"A,C,D,F,I,Q"|"N"|||||"N"||||9|"N"|3153||
"SF"|73257086|"M0000499"|"AN7885"|"ACT"|1099000|"36"|"Devonshire Ter"||853||"01028"|"N"|"This expansive custom-built home is equally grand as it is functional & comfortable, making it a perfect fit for today's modern lifestyle & generational living alike! You'll find detailed millwork, curved archways, oversized windows, pocket doors, soaring ceilings & 5 fireplaces throughout 5,780 square feet of finished living space. The main level features a Cathedral entry, primary suite with sitting room, 1st floor laundry & versatile floor plan for all your living/family, dining, entertaining & work/schooling needs. The upper level offers 4 bedrooms, each with Jack-&-Jill style bathrooms & a family/media/playroom centering it all. Continue to the lower-level walk-out with great room, bedroom, wet bar, full bath, office & gym allowing you the space to do & host anything you might want, including private family/guest accommodations. nestled on a 2+ acre lot, desirably located near town amenities & conveniences, you'll discover a long list of recent improvements accompanying this home!"|42|6/25/2024 2:24:00 PM|0|"N"||"A"|"A,D"|94450|2.17|5783|3|"A,E,G"|"Y"|13|6|4|1|"Y"|"1"||"C,72,K,2,62,64"|"1"||"C,K,2,64,65,74"|"2"||"M,44"|"1"||"K,O,T,5,41,50,51,63,64,65,74"|"1"||"A,C,I,2,36,65,74"|"2"||"V,M,64"|"2"||"V,M,64"|"2"||"V,M,64"|"2"||"V,M,64"|"1"||"A,I,L,U,2,6,36"|"2"||"A,L,U"|"2"||"A,L,U"|"1"||"H,L,2,39,41,57"|"FOY"|"1"||"72,L,74,76"|"OFC"|"1"||"W,K,2,30,64,74,76"|"SUN"|"1"||"G,M,4,2,35,41"|"BED"|"B"||"M"|"GRT"|"B"||"A,C,V,M,41,44,62,64"|"DEN"|"B"||"C,9,62"|"Hampden"|"MA"|2001|894100|16577|"2024"|"A,N"|"4f;1h"|"A"|"A,B"|"A"|"Brick"|"7,D,M"|"A,N"|"C,E,M"|"C"|"A,D,F,G,R"|"A,C,E"|3|"B,N"|2|"A"|"D"|"A"|"A"|"A,C,F,I,K,L"|"N"||"N"||"N"|"Y"|"Above Grade as per public records."|||9|"N"|3953|1830|
"SF"|73264644|"CN220793"|"AN5521"|"ACT"|454900|"278"|"Porter Rd"||853||"01028"|"N"|"Completely renovated in 2022 including the roof, electrical, cosmetics & newer boiler - this stately Colonial sits atop a manicured 3/4 acre lot with sprinkler system, surrounded by mature arborvitaes. The oversized driveway provides a turnaround and ample parking, while the 2 car garage supplies all your additional outdoor storage. Enjoy the ride-on mower & snow blower to remain! Inside, the tiled kitchen welcomes you with stainless steal appliances, granite countertops & a quaint dining area. Enjoy hosting & entertaining throughout the rest of the main living space including the formal dining, sitting, living & family rooms w/ wood floors, ambient fireplace & charming built-ins. The 3-season sunporch is a great bonus to savor even more time with friends & family. 2 full bathrooms showcase tile floors w/ a convenient 1st floor laundry. The lovely split staircase leads to the 2nd floor w/ 4 spacious bedrooms w/ ceiling fans and 2nd full bath. Achieve net zero w/ efficient solar panels!"|31|9/2/2024 6:36:00 PM|0|"N"||"A"|"A"|33008|0.76|2150|2|"A,E,G,H"|"Y"|8|4|2|0||"1"||"C,W,9,N"|"1"||"9,X,63"|"1"||"9,62"|"1"||"L,N,O,U,47,51,60"|"2"||"G,9"|"2"||"G,9"|"2"||"G,9"|"2"||"G,M"||||"1"||"A,24,L"|"2"||"A,L"||||"1"||"L"|"SUN"|"1"||"27"|||||||||||||||||||||"Hampden"|"MA"|1920|368300|6828|"2024"|"A,N"|"2f;0h"|"B,D"||"A"|"White"|"A,9,O,T,1"|"C,D"|"A,C,E"|"N,S"|"A,E,G,I"|||"N"||"H"||"A"|"A"|"A,C,F,I,K,L"|"N"||"N"|||"N"||"N"||8|"N"|2150||
"SF"|73264951|"TEAM0493"|"M80012"|"ACT"|795000|"18"|"Oxford Ln"||853||"01028"|"N"|"Beautifully appointed brick 9 rm, 4 bdrm, 3 full bath Chapdelaine Colonial, on privately landscaped .86 acre lot w/ perennial gardens, has oversized built-in salt water pool w/ customized jacuzzi spa & outdoor fireplace.1st floor offers an open floor plan, mud hall w/locker cubbies, separate laundry room, full shower bath, pantry, palladium windows, formal living & dining rms, family rm w/floor-to-cathedral ceiling fieldstone fireplace w/mantle, hardwood floors & generous screen porch overlooking the yard, gardens & pool. Remodeled kitchen has updated granite counter center isle, tile floors, SS appliances, wine fridge, drawer microwave & newer cabinetry. Upstairs: 4 bdrms & 2 baths include en-suite primary bedroom w/hardwood floors, oversized walk-in closet & full remodeled double vanity bathroom w/ slipper tub & separate SMART shower. Below: family room/media room w/ electric fireplace, home office & storage area with rough plumbing. 3 car garage with attic storage. Newer roof too!"|42|7/15/2024 8:30:00 PM|0|"N"||"A"|"A"|37421|0.86|3666|3|"A,E,G,H,P"|"Y"|9|4|3|0||"1"||"C,F,9,2,64"|"1"||"K,2,44"|"1"||"C,F,G,K,2,27,41,44"|"1"||"W,1,O,T,U,2,5,44,48,59"|"2"||"A,I,K,27,67"|"2"||"V,M"|"2"||"V,M"|"2"||"V,M"||||"1"||"A,22,L,U,2,48"|"2"||"A,14,24,H,L,48"|"2"||"A,14,19,23,48,62"|"1"||"W,L,U,2,78"|"MED"|"B"||"C,M,27,48,64"|"HMO"|"B"||"M,27"|||||||||||||||||"Hampden"|"MA"|1990|579900|10751|"2024"|"A,N"|"3f;0h"|"B"|"A"|"A"|"Brick"|"B,C,D,H,M,S,T,U,V,W"|"C,D,H"|"C,E,M"|"C,N,P,S"|"A,E,G,M"|"A,C,E,G"|2|"B,N"|2|"A"|"D"|"A"|"A"|"A,C,D,F,I,K,L,Q"|"N"||"N"||"N"|"Y"|"lower level - approximately 950SF finished living area w/ family room & enclosed office area"|"N"||6|"N"|2716|950|
"SF"|73268889|"CN240902"|"AN4072"|"ACT"|329999|"35"|"Virginia Ln"||853||"01028"|"N"|"3 BEDROOM RANCH in EAST LONGMEADOW on a dead end street!  This move-in ready home features a large fenced in yard, a 3 seasons enclosed porch, a large wooden deck with Gazebo Tent, and a clean finished basement.  The location is everything.  Close to everything, yet sitting on your own dead end oasis.  This property will not last.  Make an offer today!  No showings until Open house 11:30-1pm Saturday August 3rd & 4th."|38|7/24/2024 1:32:00 PM|0|"N"||"A"|"E"|9647|0.22|1004|0||"Y"|5|3|1|0||"1"|||||||||"1"|||"1"|||"1"|||"1"|||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1953|264400|4902|"2024"|"A"|"1f;0h"|"A"|"A"|"A"|"Grey"|"B,12,7"|||"A,C,K"|"A,D"|"C,H"||"D,N"||"H"|"F"|"A"|"A"|"A,I,J,K,L"|"N"|||||"N"||||2|"N"|1004||
"SF"|73271216|"TEAM0195"|"AC1382"|"ACT"|699900|"155"|"ORCHARD ROAD"||853||"01028"|"N"|"CUSTOM BUILT by Chapdelaine in Sought After Orchard Sub-Diivision. Entertainer's Dream Both Inside and Out. Gorgeous Hardwood Flooring pretty much everywhere. Fabulous First Floor w/ Two Story Foyer, Family Room with Gas Fireplace, Cathedral Ceilings open to the Beautiful Kitchen w/Granite Counters, Tons of Cabinets, Walk-in Pantry plus Dining Area. First Floor Master Suite w/ large Full Bath (Shower & Soaking Tub) plus Walk-In Closet.  A Very Pretty Sunroom, Half Bath and Mudroom plus both a Formal Living and Dining Room. The Second Floor has a ""Cat-Walk Hallway"" overlooking the Family Room & Foyer plus 3 good sized bedrooms and Family Bath. Fantastic IN-LAW(700 SF +/-) in walkout basement w/ Living Room, Kitchen with Island, Nice Sized Bedroom and Full Bathroom plus it's own private outdoor patio area. Unfinished Bonus room above the two car garage. Wonderful Backyard with large patio areas , shed , stonewalls and beautiful setting. Come make this your family home !"|42|8/29/2024 10:17:00 AM|0|"N"||"A"|"A"|25200|0.58|3188|2|"A,E"|"Y"|11|5|3|1|"Y"|"1"||"K,X,67"|"1"||"K,67"|"1"||"C,F,G,K"|"1"||"L,O,T,U,25,47"|"1"||"A,I,K"|"2"||"K"|"2"||"K"|"2"||"K"||||"1"||"A,22,L,80"|"1"||"B,L"|"2"||"A,24,L"|"B"|||"MUD"|"1"||"L,41"|"KIT"|"B"|||"LDC"|"B"|||"BED"|"B"|||"BTH"|"B"|||||||"Hampden"|"MA"|2003|584000|10827|"2024"|"A,N"|"3f;1h"|"A"|"A"|"A"||"A,D,M,O,T"|"A,D"|"C,M"|"C"|"A,E,F,G,H,M"|"A,C,E,I"|3|"A,N,13"|3|"A,V"|"D,H"|"A"|"A"|"C,D,F,H,I,K,L,W"|"N"|||||"Y"|"Approximately 700+/- SF of Finished Space in Walkout Basement"|||8|"N"|2488|700|
"SF"|73279993|"CN236350"|"AN7885"|"ACT"|349900|"26"|"Rankin Ave"||853||"01028"|"N"|"Your search is over!!  This charming 3 Bed Cape home in the heart of East Longmeadow is a rare find.  The 1st floor features a large living room with Hardwood floors and fireplace, separate dining room that could easily be used as a home office, den or 4th bedroom as well as a 1/2 bath.  The spacious kitchen has been updated with granite countertops and stainless-steel appliances. Just off the kitchen is a cozy screened in porch, which leads to the deck as well as garage access.  As you make your way to the 2nd floor you will find 3 bedrooms with hardwood floors and interesting architectural details, in addition to the full bathroom.  More space can be found in the partially finished basement.  Furnace & Hot water heater replaced in 2023!  To top it all off...a large open backyard awaits all your outdoor plans!  This one is NOT to be missed!"|20|8/20/2024 10:39:00 PM|0|"N"||"A"|"C"|14625|0.34|1362|1|"A"|"Y"|6|3|1|1||"1"||"C,9,4"|"1"||"9,4,64"||||"1"||"4,U,33,47,63,64"|"2"||"V,K,4"|"2"||"V,K,4,47"|"2"||"V,K,4"|||||||"1"||"B"|"2"||"A,24,L,4,62"||||"B"|||||||||||||||||||||||||||"Hampden"|"MA"|1940|259000|4802|"2024"|"A,N"|"1f;1h"|"A"|"A"|"A"|"Tan"|"B,C,M,O"||"A,C"|"C"|"A,E,G,I,J"|"A,E"|1|"G,M"||"B"|"D"|"A"|"A"|"A,I,K,L"|"N"|||||"N"|"Partially Finished Basement"|||4|"N"|1362||
"SF"|73281986|"TM356412"|"AN4249"|"ACT"|349900|"66"|"Nelson St"||853||"01028"|"N"|"This is your opportunity to own this fully renovated raised ranch home in a highly desirable neighborhood of East Longmeadow! FHA Ready! Conveniently located minutes away from shopping centers and major highways! This home features 3 bedrooms, 2.5 baths, 2 levels of living space with the finished basement, and many updates throughout. The first floor boasts an open concept living room/kitchen with new soft close cabinets and quartz countertops, new vinyl waterproof floors, and new appliances. The first floor also has a new main bathroom with a tiled bathtub and tiled floors along with 2 large bedrooms one of which has a new half bath. The basement features a large living room/den area, an oversized bedroom, and another full bathroom! The exterior features a deck for additional entertainment space, vinyl siding, a large driveway that can fit up to 4 cars, and a shed in the back! Come check everything this home has to offer at our open houses Sat 09/21 12-1:30pm and Sun 09/15 11-12:30pm"|27|8/26/2024 9:27:00 PM|0|"N"||"A"|"F,G"|11703|0.27|1728|0||"Y"|5|3|2|1|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1984|220000|4079|"2024"||"2f;1h"|"A"|||||||"C"|"A,D,F,G"|||"B,N"||"B"||"A"|"A"||"N"|||||"Y"||||4|"N"|864|864|
"SF"|73283992|"CN250035"|"AN6797"|"ACT"|470000|"23"|"Powder Hill Rd"||853||"01028"|"N"|"Price improvement! Sellers motivated to move quickly! Welcome to 23 Powder Hill Rd in East Longmeadow, MA -a beautifully renovated 3-bedroom, 1 full and 2 half-bathroom home with 2,036 sq ft of living space. This home has undergone extensive updates, creating a modern and inviting open-concept first floor. The brand-new kitchen, living room, and sitting area are complemented by a 1st floor primary suite. The home features all-new trim, a new front door, and a sliding back door leading to the patio— both with warranties. All windows have been replaced in the 1st and 2nd floors (under warranty), and the kitchen appliances, as well as the washer and dryer, are new. The first floor is equipped with built-in surround sound speakers, freshly painted walls, and new carpeting upstairs. Recent upgrades include a tankless water heater, new toilets, and an updated electric subpanel. The exterior offers privacy with great views, a wooded backyard, a sprinkler system, and fresh mulch."|42|9/15/2024 8:17:00 AM|0|"N"||"A"|"A"|21053|0.48|2036|1|"A"|"Y"|5|3|1|2|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1981|337600|6259|"2024"|"A,N"|"1f;2h"|"B"|"A"|"A"|"Gray"|"D"|||"B,C,U,V"|"A"|||"B,N"||"A"||"A"|"A"|"A,C,D,F,I,K,L"|"N"|||||"N"||||5|"N"|2036||
"SF"|73286429|"CN209141"|"AN6415"|"ACT"|300000|"118"|"Thompkins Ave"||853||"01028"|"N"|"If you're looking for a location that offers privacy and tranquility, look no further! Nestled on a quiet, dead end street surrounded by nature and away from the hustle and bustle, yet conveniently close to nearby amenities, this cozy ranch home is ready for new owners! As you step into the home you'll enter the living room adorned with sunny bay windows and a fireplace. This area is open to the spacious eat-in kitchen updated with tasteful finishes and equipped with ample cabinets and counter space. Off the kitchen is an oversized mudroom which opens up to a delightfully breezy screened porch, offering a serene setting to enjoy your morning latte, a good book or evening beverages with friends and family. Down the hall from the kitchen are two generous sized bedrooms and a full bathroom. The backyard provides your own nature sanctuary with natural privacy and plenty of space to relax or play. Countless updates have been done by the last owners, just your finishing touches remain!"|28|9/11/2024 10:57:00 AM|0|"N"||"A"|"E"|10000|0.23|1008|1|"A"|"Y"|4|2|1|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Hampden"|"MA"|1962|230400|4272|"2024"||"1f;0h"|"B"|||||||"C"|"A"|||"D,N"||"B"||"A"|"A"||"N"||"N"|||"N"||||3|"N"|1008||
"SF"|73286568|"M8001461"|"AN8473"|"ACT"|799900|"89"|"Kibbe Road"||853||"01028"|"N"|"Sprawling ranch home nestled on nearly 10 acres of countryside. The living room and dining room feature a charming brick fireplace, perfect for cozy gatherings. A large kitchen offers ample space for meal preparation and entertaining, while the adjacent sunroom provides a bright and peaceful retreat with floor to ceiling windows. The primary bedroom offers its own private bath. A full bath and two additional spacious bedrooms complete the main level. Though well-loved, this home is ready for you to restore it to its full potential."|36|9/6/2024 2:04:00 PM|0|"N"||"A"|"E"|425070|9.76|1424|0||"Y"|6|3|1|1|"Y"|"1"|"21X11"|"C,V,M,27"|"1"|"11X12"|"C,1,30"|"1"|"12X15"|"E,G,V,M,41,47"|"1"|"11X12"|"G,1,33,40"|"1"|"11X12"|"B,V,K"|"1"|"13X11"|"V,K"|"1"|"10X16"|"V,K"|||||||"1"|"8X5"|"A,20,24,L,33"|"1"|"4X5"|"B,L"||||||"39,57"|||||||||||||||||||||||||"Hampden"|"MA"|1970|306700|5686|"2024"|"N"|"1f;1h"|"A"|"A"|"A"|"White"|"D,O"|"D"|"E,I,M"|"B,N,R,S"|"A,F,M,Q"|"C"||"D,N"||"C,H"|"F"|"A"|"C"||"N"||"N"|||"N"|"Measurements are approx."|||5|"N"|1424||"D"
